id_cliente,nome_cliente,email_cliente,pais
546,Cliente 546,cliente546@exemplo.com,Argentina
547,Cliente 547,cliente547@exemplo.com,Peru
548,Cliente 548,cliente548@exemplo.com,Argentina
549,Cliente 549,cliente549@exemplo.com,Peru
550,Cliente 550,cliente550@exemplo.com,Peru
551,Cliente 551,cliente551@exemplo.com,Brasil
552,Cliente 552,cliente552@exemplo.com,Chile
553,Cliente 553,cliente553@exemplo.com,EUA
554,Cliente 554,cliente554@exemplo.com,EUA
555,Cliente 555,cliente555@exemplo.com,México
556,Cliente 556,cliente556@exemplo.com,México
557,Cliente 557,cliente557@exemplo.com,EUA
558,Cliente 558,cliente558@exemplo.com,Brasil
559,Cliente 559,cliente559@exemplo.com,Portugal
560,Cliente 560,cliente560@exemplo.com,Peru
561,Cliente 561,cliente561@exemplo.com,Colômbia
562,Cliente 562,cliente562@exemplo.com,Portugal
563,Cliente 563,cliente563@exemplo.com,Argentina
564,Cliente 564,cliente564@exemplo.com,México
565,Cliente 565,cliente565@exemplo.com,Canadá
566,Cliente 566,cliente566@exemplo.com,Argentina
567,Cliente 567,cliente567@exemplo.com,Brasil
568,Cliente 568,cliente568@exemplo.com,EUA
569,Cliente 569,cliente569@exemplo.com,México
570,Cliente 570,cliente570@exemplo.com,Brasil
571,Cliente 571,cliente571@exemplo.com,Espanha
572,Cliente 572,cliente572@exemplo.com,Canadá
573,Cliente 573,cliente573@exemplo.com,Portugal
574,Cliente 574,cliente574@exemplo.com,Peru
575,Cliente 575,cliente575@exemplo.com,Portugal
576,Cliente 576,cliente576@exemplo.com,Chile
577,Cliente 577,cliente577@exemplo.com,Espanha
578,Cliente 578,cliente578@exemplo.com,Peru
579,Cliente 579,cliente579@exemplo.com,Brasil
580,Cliente 580,cliente580@exemplo.com,Chile
581,Cliente 581,cliente581@exemplo.com,Brasil
582,Cliente 582,cliente582@exemplo.com,Argentina
583,Cliente 583,cliente583@exemplo.com,Colômbia
584,Cliente 584,cliente584@exemplo.com,Colômbia
585,Cliente 585,cliente585@exemplo.com,EUA
586,Cliente 586,cliente586@exemplo.com,Colômbia
587,Cliente 587,cliente587@exemplo.com,México
588,Cliente 588,cliente588@exemplo.com,Brasil
589,Cliente 589,cliente589@exemplo.com,Espanha
590,Cliente 590,cliente590@exemplo.com,Chile
591,Cliente 591,cliente591@exemplo.com,EUA
592,Cliente 592,cliente592@exemplo.com,Canadá
593,Cliente 593,cliente593@exemplo.com,Chile
594,Cliente 594,cliente594@exemplo.com,Brasil
595,Cliente 595,cliente595@exemplo.com,Espanha
596,Cliente 596,cliente596@exemplo.com,Brasil
597,Cliente 597,cliente597@exemplo.com,Brasil
598,Cliente 598,cliente598@exemplo.com,México
599,Cliente 599,cliente599@exemplo.com,Colômbia
600,Cliente 600,cliente600@exemplo.com,México
601,Cliente 601,cliente601@exemplo.com,Argentina
602,Cliente 602,cliente602@exemplo.com,Argentina
603,Cliente 603,cliente603@exemplo.com,Colômbia
604,Cliente 604,cliente604@exemplo.com,Espanha
605,Cliente 605,cliente605@exemplo.com,Chile
606,Cliente 606,cliente606@exemplo.com,México
607,Cliente 607,cliente607@exemplo.com,Espanha
608,Cliente 608,cliente608@exemplo.com,México
609,Cliente 609,cliente609@exemplo.com,Argentina
610,Cliente 610,cliente610@exemplo.com,Colômbia
611,Cliente 611,cliente611@exemplo.com,Portugal
612,Cliente 612,cliente612@exemplo.com,Chile
613,Cliente 613,cliente613@exemplo.com,Portugal
614,Cliente 614,cliente614@exemplo.com,Brasil
615,Cliente 615,cliente615@exemplo.com,Chile
616,Cliente 616,cliente616@exemplo.com,Argentina
617,Cliente 617,cliente617@exemplo.com,Canadá
618,Cliente 618,cliente618@exemplo.com,Peru
619,Cliente 619,cliente619@exemplo.com,Espanha
620,Cliente 620,cliente620@exemplo.com,EUA
621,Cliente 621,cliente621@exemplo.com,Canadá
622,Cliente 622,cliente622@exemplo.com,EUA
623,Cliente 623,cliente623@exemplo.com,México
624,Cliente 624,cliente624@exemplo.com,Peru
625,Cliente 625,cliente625@exemplo.com,Canadá
626,Cliente 626,cliente626@exemplo.com,México
627,Cliente 627,cliente627@exemplo.com,Colômbia
628,Cliente 628,cliente628@exemplo.com,Chile
629,Cliente 629,cliente629@exemplo.com,Portugal
630,Cliente 630,cliente630@exemplo.com,Espanha
631,Cliente 631,cliente631@exemplo.com,EUA
632,Cliente 632,cliente632@exemplo.com,Brasil
633,Cliente 633,cliente633@exemplo.com,EUA
634,Cliente 634,cliente634@exemplo.com,Canadá
635,Cliente 635,cliente635@exemplo.com,Peru
636,Cliente 636,cliente636@exemplo.com,Argentina
637,Cliente 637,cliente637@exemplo.com,Colômbia
638,Cliente 638,cliente638@exemplo.com,Colômbia
639,Cliente 639,cliente639@exemplo.com,Canadá
640,Cliente 640,cliente640@exemplo.com,Colômbia
641,Cliente 641,cliente641@exemplo.com,Peru
642,Cliente 642,cliente642@exemplo.com,México
643,Cliente 643,cliente643@exemplo.com,EUA
644,Cliente 644,cliente644@exemplo.com,EUA
645,Cliente 645,cliente645@exemplo.com,Colômbia
646,Cliente 646,cliente646@exemplo.com,EUA
647,Cliente 647,cliente647@exemplo.com,Portugal
648,Cliente 648,cliente648@exemplo.com,Portugal
649,Cliente 649,cliente649@exemplo.com,Peru
650,Cliente 650,cliente650@exemplo.com,Canadá
651,Cliente 651,cliente651@exemplo.com,Portugal
652,Cliente 652,cliente652@exemplo.com,México
653,Cliente 653,cliente653@exemplo.com,Brasil
654,Cliente 654,cliente654@exemplo.com,Espanha
655,Cliente 655,cliente655@exemplo.com,Argentina
656,Cliente 656,cliente656@exemplo.com,Peru
657,Cliente 657,cliente657@exemplo.com,Colômbia
658,Cliente 658,cliente658@exemplo.com,Argentina
659,Cliente 659,cliente659@exemplo.com,Argentina
660,Cliente 660,cliente660@exemplo.com,México
661,Cliente 661,cliente661@exemplo.com,Colômbia
662,Cliente 662,cliente662@exemplo.com,EUA
663,Cliente 663,cliente663@exemplo.com,EUA
664,Cliente 664,cliente664@exemplo.com,Portugal
665,Cliente 665,cliente665@exemplo.com,Chile
666,Cliente 666,cliente666@exemplo.com,Espanha
667,Cliente 667,cliente667@exemplo.com,Colômbia
668,Cliente 668,cliente668@exemplo.com,Espanha
669,Cliente 669,cliente669@exemplo.com,Espanha
670,Cliente 670,cliente670@exemplo.com,Espanha
671,Cliente 671,cliente671@exemplo.com,México
672,Cliente 672,cliente672@exemplo.com,Colômbia
673,Cliente 673,cliente673@exemplo.com,México
674,Cliente 674,cliente674@exemplo.com,EUA
675,Cliente 675,cliente675@exemplo.com,Argentina
676,Cliente 676,cliente676@exemplo.com,Colômbia
677,Cliente 677,cliente677@exemplo.com,Colômbia
678,Cliente 678,cliente678@exemplo.com,Colômbia
679,Cliente 679,cliente679@exemplo.com,Peru
680,Cliente 680,cliente680@exemplo.com,Peru
681,Cliente 681,cliente681@exemplo.com,Argentina
682,Cliente 682,cliente682@exemplo.com,Colômbia
683,Cliente 683,cliente683@exemplo.com,Portugal
684,Cliente 684,cliente684@exemplo.com,Brasil
685,Cliente 685,cliente685@exemplo.com,Peru
686,Cliente 686,cliente686@exemplo.com,Argentina
687,Cliente 687,cliente687@exemplo.com,Canadá
688,Cliente 688,cliente688@exemplo.com,Peru
689,Cliente 689,cliente689@exemplo.com,Portugal
690,Cliente 690,cliente690@exemplo.com,EUA
691,Cliente 691,cliente691@exemplo.com,Colômbia
692,Cliente 692,cliente692@exemplo.com,Canadá
693,Cliente 693,cliente693@exemplo.com,Chile
694,Cliente 694,cliente694@exemplo.com,Chile
695,Cliente 695,cliente695@exemplo.com,Chile
696,Cliente 696,cliente696@exemplo.com,Canadá
697,Cliente 697,cliente697@exemplo.com,Espanha
698,Cliente 698,cliente698@exemplo.com,Portugal
699,Cliente 699,cliente699@exemplo.com,EUA
700,Cliente 700,cliente700@exemplo.com,Portugal
701,Cliente 701,cliente701@exemplo.com,EUA
702,Cliente 702,cliente702@exemplo.com,Espanha
703,Cliente 703,cliente703@exemplo.com,Espanha
704,Cliente 704,cliente704@exemplo.com,Colômbia
705,Cliente 705,cliente705@exemplo.com,Argentina
706,Cliente 706,cliente706@exemplo.com,Canadá
707,Cliente 707,cliente707@exemplo.com,Peru
708,Cliente 708,cliente708@exemplo.com,Chile
709,Cliente 709,cliente709@exemplo.com,Canadá
710,Cliente 710,cliente710@exemplo.com,Portugal
711,Cliente 711,cliente711@exemplo.com,Chile
712,Cliente 712,cliente712@exemplo.com,Peru
713,Cliente 713,cliente713@exemplo.com,México
714,Cliente 714,cliente714@exemplo.com,Espanha
715,Cliente 715,cliente715@exemplo.com,Brasil
716,Cliente 716,cliente716@exemplo.com,Brasil
717,Cliente 717,cliente717@exemplo.com,Colômbia
718,Cliente 718,cliente718@exemplo.com,Colômbia
719,Cliente 719,cliente719@exemplo.com,EUA
720,Cliente 720,cliente720@exemplo.com,Chile
721,Cliente 721,cliente721@exemplo.com,EUA
722,Cliente 722,cliente722@exemplo.com,Brasil
723,Cliente 723,cliente723@exemplo.com,Brasil
724,Cliente 724,cliente724@exemplo.com,Canadá
725,Cliente 725,cliente725@exemplo.com,Brasil
726,Cliente 726,cliente726@exemplo.com,México
727,Cliente 727,cliente727@exemplo.com,Brasil
728,Cliente 728,cliente728@exemplo.com,Canadá
729,Cliente 729,cliente729@exemplo.com,Espanha
730,Cliente 730,cliente730@exemplo.com,EUA
731,Cliente 731,cliente731@exemplo.com,México
732,Cliente 732,cliente732@exemplo.com,Brasil
733,Cliente 733,cliente733@exemplo.com,EUA
734,Cliente 734,cliente734@exemplo.com,Chile
735,Cliente 735,cliente735@exemplo.com,Argentina
736,Cliente 736,cliente736@exemplo.com,Portugal
737,Cliente 737,cliente737@exemplo.com,Argentina
738,Cliente 738,cliente738@exemplo.com,Argentina
739,Cliente 739,cliente739@exemplo.com,México
740,Cliente 740,cliente740@exemplo.com,EUA
741,Cliente 741,cliente741@exemplo.com,México
742,Cliente 742,cliente742@exemplo.com,Espanha
743,Cliente 743,cliente743@exemplo.com,Chile
744,Cliente 744,cliente744@exemplo.com,Chile
745,Cliente 745,cliente745@exemplo.com,Peru
746,Cliente 746,cliente746@exemplo.com,Peru
747,Cliente 747,cliente747@exemplo.com,Espanha
748,Cliente 748,cliente748@exemplo.com,Espanha
749,Cliente 749,cliente749@exemplo.com,Chile
750,Cliente 750,cliente750@exemplo.com,Portugal
751,Cliente 751,cliente751@exemplo.com,México
752,Cliente 752,cliente752@exemplo.com,Argentina
753,Cliente 753,cliente753@exemplo.com,Argentina
754,Cliente 754,cliente754@exemplo.com,México
755,Cliente 755,cliente755@exemplo.com,Chile
756,Cliente 756,cliente756@exemplo.com,Portugal
757,Cliente 757,cliente757@exemplo.com,EUA
758,Cliente 758,cliente758@exemplo.com,Argentina
759,Cliente 759,cliente759@exemplo.com,EUA
760,Cliente 760,cliente760@exemplo.com,Chile
761,Cliente 761,cliente761@exemplo.com,Chile
762,Cliente 762,cliente762@exemplo.com,Canadá
763,Cliente 763,cliente763@exemplo.com,Peru
764,Cliente 764,cliente764@exemplo.com,Brasil
765,Cliente 765,cliente765@exemplo.com,Canadá
766,Cliente 766,cliente766@exemplo.com,Portugal
767,Cliente 767,cliente767@exemplo.com,EUA
768,Cliente 768,cliente768@exemplo.com,Canadá
769,Cliente 769,cliente769@exemplo.com,Espanha
770,Cliente 770,cliente770@exemplo.com,Chile
771,Cliente 771,cliente771@exemplo.com,Chile
772,Cliente 772,cliente772@exemplo.com,Brasil
773,Cliente 773,cliente773@exemplo.com,Portugal
774,Cliente 774,cliente774@exemplo.com,Portugal
775,Cliente 775,cliente775@exemplo.com,Colômbia
776,Cliente 776,cliente776@exemplo.com,Colômbia
777,Cliente 777,cliente777@exemplo.com,Chile
778,Cliente 778,cliente778@exemplo.com,EUA
779,Cliente 779,cliente779@exemplo.com,Peru
780,Cliente 780,cliente780@exemplo.com,Colômbia
781,Cliente 781,cliente781@exemplo.com,Peru
782,Cliente 782,cliente782@exemplo.com,Portugal
783,Cliente 783,cliente783@exemplo.com,Canadá
784,Cliente 784,cliente784@exemplo.com,Portugal
785,Cliente 785,cliente785@exemplo.com,EUA
786,Cliente 786,cliente786@exemplo.com,Canadá
787,Cliente 787,cliente787@exemplo.com,EUA
788,Cliente 788,cliente788@exemplo.com,Espanha
789,Cliente 789,cliente789@exemplo.com,EUA
790,Cliente 790,cliente790@exemplo.com,Canadá
791,Cliente 791,cliente791@exemplo.com,Espanha
792,Cliente 792,cliente792@exemplo.com,Canadá
793,Cliente 793,cliente793@exemplo.com,EUA
794,Cliente 794,cliente794@exemplo.com,Espanha
795,Cliente 795,cliente795@exemplo.com,Peru
796,Cliente 796,cliente796@exemplo.com,Canadá
797,Cliente 797,cliente797@exemplo.com,Chile
798,Cliente 798,cliente798@exemplo.com,Espanha
799,Cliente 799,cliente799@exemplo.com,Portugal
800,Cliente 800,cliente800@exemplo.com,Chile
801,Cliente 801,cliente801@exemplo.com,Argentina
802,Cliente 802,cliente802@exemplo.com,Espanha
803,Cliente 803,cliente803@exemplo.com,Portugal
804,Cliente 804,cliente804@exemplo.com,EUA
805,Cliente 805,cliente805@exemplo.com,Colômbia
806,Cliente 806,cliente806@exemplo.com,Argentina
807,Cliente 807,cliente807@exemplo.com,Portugal
808,Cliente 808,cliente808@exemplo.com,EUA
809,Cliente 809,cliente809@exemplo.com,Canadá
810,Cliente 810,cliente810@exemplo.com,México
811,Cliente 811,cliente811@exemplo.com,Peru
812,Cliente 812,cliente812@exemplo.com,Portugal
813,Cliente 813,cliente813@exemplo.com,Chile
814,Cliente 814,cliente814@exemplo.com,México
815,Cliente 815,cliente815@exemplo.com,Espanha
816,Cliente 816,cliente816@exemplo.com,México
817,Cliente 817,cliente817@exemplo.com,Espanha
818,Cliente 818,cliente818@exemplo.com,México
819,Cliente 819,cliente819@exemplo.com,Canadá
820,Cliente 820,cliente820@exemplo.com,México
821,Cliente 821,cliente821@exemplo.com,Peru
822,Cliente 822,cliente822@exemplo.com,Portugal
823,Cliente 823,cliente823@exemplo.com,Peru
824,Cliente 824,cliente824@exemplo.com,Colômbia
825,Cliente 825,cliente825@exemplo.com,Canadá
826,Cliente 826,cliente826@exemplo.com,Portugal
827,Cliente 827,cliente827@exemplo.com,EUA
828,Cliente 828,cliente828@exemplo.com,Brasil
829,Cliente 829,cliente829@exemplo.com,Peru
830,Cliente 830,cliente830@exemplo.com,Peru
831,Cliente 831,cliente831@exemplo.com,Argentina
832,Cliente 832,cliente832@exemplo.com,Canadá
833,Cliente 833,cliente833@exemplo.com,Chile
834,Cliente 834,cliente834@exemplo.com,EUA
835,Cliente 835,cliente835@exemplo.com,Portugal
836,Cliente 836,cliente836@exemplo.com,México
837,Cliente 837,cliente837@exemplo.com,EUA
838,Cliente 838,cliente838@exemplo.com,Colômbia
839,Cliente 839,cliente839@exemplo.com,Brasil
840,Cliente 840,cliente840@exemplo.com,Canadá
841,Cliente 841,cliente841@exemplo.com,Espanha
842,Cliente 842,cliente842@exemplo.com,Espanha
843,Cliente 843,cliente843@exemplo.com,Colômbia
844,Cliente 844,cliente844@exemplo.com,Peru
845,Cliente 845,cliente845@exemplo.com,Portugal
846,Cliente 846,cliente846@exemplo.com,Chile
847,Cliente 847,cliente847@exemplo.com,Canadá
848,Cliente 848,cliente848@exemplo.com,EUA
849,Cliente 849,cliente849@exemplo.com,Espanha
850,Cliente 850,cliente850@exemplo.com,Espanha
851,Cliente 851,cliente851@exemplo.com,Argentina
852,Cliente 852,cliente852@exemplo.com,Chile
853,Cliente 853,cliente853@exemplo.com,Argentina
854,Cliente 854,cliente854@exemplo.com,EUA
855,Cliente 855,cliente855@exemplo.com,Canadá
856,Cliente 856,cliente856@exemplo.com,EUA
857,Cliente 857,cliente857@exemplo.com,Peru
858,Cliente 858,cliente858@exemplo.com,Argentina
859,Cliente 859,cliente859@exemplo.com,EUA
860,Cliente 860,cliente860@exemplo.com,México
861,Cliente 861,cliente861@exemplo.com,Chile
862,Cliente 862,cliente862@exemplo.com,Portugal
863,Cliente 863,cliente863@exemplo.com,Colômbia
864,Cliente 864,cliente864@exemplo.com,Portugal
865,Cliente 865,cliente865@exemplo.com,México
866,Cliente 866,cliente866@exemplo.com,Chile
867,Cliente 867,cliente867@exemplo.com,Peru
868,Cliente 868,cliente868@exemplo.com,EUA
869,Cliente 869,cliente869@exemplo.com,Espanha
870,Cliente 870,cliente870@exemplo.com,México
871,Cliente 871,cliente871@exemplo.com,EUA
872,Cliente 872,cliente872@exemplo.com,Chile
873,Cliente 873,cliente873@exemplo.com,México
874,Cliente 874,cliente874@exemplo.com,México
875,Cliente 875,cliente875@exemplo.com,Colômbia
876,Cliente 876,cliente876@exemplo.com,Brasil
877,Cliente 877,cliente877@exemplo.com,EUA
878,Cliente 878,cliente878@exemplo.com,México
879,Cliente 879,cliente879@exemplo.com,Espanha
880,Cliente 880,cliente880@exemplo.com,Chile
881,Cliente 881,cliente881@exemplo.com,Espanha
882,Cliente 882,cliente882@exemplo.com,Espanha
883,Cliente 883,cliente883@exemplo.com,Espanha
884,Cliente 884,cliente884@exemplo.com,Argentina
885,Cliente 885,cliente885@exemplo.com,Brasil
886,Cliente 886,cliente886@exemplo.com,Peru
887,Cliente 887,cliente887@exemplo.com,EUA
888,Cliente 888,cliente888@exemplo.com,Chile
889,Cliente 889,cliente889@exemplo.com,Brasil
890,Cliente 890,cliente890@exemplo.com,Portugal
891,Cliente 891,cliente891@exemplo.com,Chile
892,Cliente 892,cliente892@exemplo.com,Portugal
893,Cliente 893,cliente893@exemplo.com,Argentina
894,Cliente 894,cliente894@exemplo.com,Argentina
895,Cliente 895,cliente895@exemplo.com,Brasil
896,Cliente 896,cliente896@exemplo.com,Espanha
897,Cliente 897,cliente897@exemplo.com,Colômbia
898,Cliente 898,cliente898@exemplo.com,Chile
899,Cliente 899,cliente899@exemplo.com,México
900,Cliente 900,cliente900@exemplo.com,México
901,Cliente 901,cliente901@exemplo.com,México
902,Cliente 902,cliente902@exemplo.com,Portugal
903,Cliente 903,cliente903@exemplo.com,EUA
904,Cliente 904,cliente904@exemplo.com,Chile
905,Cliente 905,cliente905@exemplo.com,Peru
906,Cliente 906,cliente906@exemplo.com,Colômbia
907,Cliente 907,cliente907@exemplo.com,EUA
908,Cliente 908,cliente908@exemplo.com,Chile
909,Cliente 909,cliente909@exemplo.com,Chile
910,Cliente 910,cliente910@exemplo.com,Argentina
911,Cliente 911,cliente911@exemplo.com,EUA
912,Cliente 912,cliente912@exemplo.com,Peru
913,Cliente 913,cliente913@exemplo.com,México
914,Cliente 914,cliente914@exemplo.com,Espanha
915,Cliente 915,cliente915@exemplo.com,Brasil
916,Cliente 916,cliente916@exemplo.com,Chile
917,Cliente 917,cliente917@exemplo.com,Portugal
918,Cliente 918,cliente918@exemplo.com,México
919,Cliente 919,cliente919@exemplo.com,México
920,Cliente 920,cliente920@exemplo.com,EUA
921,Cliente 921,cliente921@exemplo.com,Espanha
922,Cliente 922,cliente922@exemplo.com,Peru
923,Cliente 923,cliente923@exemplo.com,Brasil
924,Cliente 924,cliente924@exemplo.com,Chile
925,Cliente 925,cliente925@exemplo.com,Argentina
926,Cliente 926,cliente926@exemplo.com,Argentina
927,Cliente 927,cliente927@exemplo.com,Argentina
928,Cliente 928,cliente928@exemplo.com,Canadá
929,Cliente 929,cliente929@exemplo.com,Portugal
930,Cliente 930,cliente930@exemplo.com,Argentina
931,Cliente 931,cliente931@exemplo.com,Peru
932,Cliente 932,cliente932@exemplo.com,México
933,Cliente 933,cliente933@exemplo.com,EUA
934,Cliente 934,cliente934@exemplo.com,Canadá
935,Cliente 935,cliente935@exemplo.com,México
936,Cliente 936,cliente936@exemplo.com,Colômbia
937,Cliente 937,cliente937@exemplo.com,Canadá
938,Cliente 938,cliente938@exemplo.com,Espanha
939,Cliente 939,cliente939@exemplo.com,Brasil
940,Cliente 940,cliente940@exemplo.com,Espanha
941,Cliente 941,cliente941@exemplo.com,México
942,Cliente 942,cliente942@exemplo.com,Canadá
943,Cliente 943,cliente943@exemplo.com,Chile
944,Cliente 944,cliente944@exemplo.com,Chile
945,Cliente 945,cliente945@exemplo.com,Peru
946,Cliente 946,cliente946@exemplo.com,Espanha
947,Cliente 947,cliente947@exemplo.com,México
948,Cliente 948,cliente948@exemplo.com,Chile
949,Cliente 949,cliente949@exemplo.com,Peru
950,Cliente 950,cliente950@exemplo.com,Colômbia
951,Cliente 951,cliente951@exemplo.com,Argentina
952,Cliente 952,cliente952@exemplo.com,Espanha
953,Cliente 953,cliente953@exemplo.com,EUA
954,Cliente 954,cliente954@exemplo.com,Colômbia
955,Cliente 955,cliente955@exemplo.com,Espanha
956,Cliente 956,cliente956@exemplo.com,Portugal
957,Cliente 957,cliente957@exemplo.com,Brasil
958,Cliente 958,cliente958@exemplo.com,Argentina
959,Cliente 959,cliente959@exemplo.com,Chile
960,Cliente 960,cliente960@exemplo.com,México
961,Cliente 961,cliente961@exemplo.com,México
962,Cliente 962,cliente962@exemplo.com,EUA
963,Cliente 963,cliente963@exemplo.com,Colômbia
964,Cliente 964,cliente964@exemplo.com,Espanha
965,Cliente 965,cliente965@exemplo.com,Portugal
966,Cliente 966,cliente966@exemplo.com,Argentina
967,Cliente 967,cliente967@exemplo.com,Portugal
968,Cliente 968,cliente968@exemplo.com,Colômbia
969,Cliente 969,cliente969@exemplo.com,Colômbia
970,Cliente 970,cliente970@exemplo.com,EUA
971,Cliente 971,cliente971@exemplo.com,Canadá
972,Cliente 972,cliente972@exemplo.com,Chile
973,Cliente 973,cliente973@exemplo.com,Canadá
974,Cliente 974,cliente974@exemplo.com,México
975,Cliente 975,cliente975@exemplo.com,EUA
