id_pedido,id_cliente,data_pedido,valor_total,id_produto_associado,nome_cliente,email_cliente,pais,id_produto,produto_associado_nome,produto_associado_categoria,produto_associado_preco
226,2087,2023-01-16,4910.14,231,Cliente 2087,cliente2087@exemplo.com,Portugal,231,Produto 231,Roupas,336.96
227,1779,2023-09-27,1273.53,10,Cliente 1779,cliente1779@exemplo.com,Canadá,10,Produto 10,Livros,375.09
228,1576,2023-10-08,4555.81,964,Cliente 1576,cliente1576@exemplo.com,México,964,Produto 964,Esportes,102.91
229,4398,2024-11-04,3408.79,153,Cliente 4398,cliente4398@exemplo.com,Colômbia,153,Produto 153,Alimentos,878.46
230,1334,2023-01-14,1536.6,254,Cliente 1334,cliente1334@exemplo.com,Portugal,254,Produto 254,Alimentos,717.22
231,1509,2024-02-05,3997.12,459,Cliente 1509,cliente1509@exemplo.com,Canadá,459,Produto 459,Roupas,984.37
232,4315,2024-12-12,1464.53,890,Cliente 4315,cliente4315@exemplo.com,Canadá,890,Produto 890,Artigos para Casa,716.85
233,2403,2023-03-25,1604.15,686,Cliente 2403,cliente2403@exemplo.com,Argentina,686,Produto 686,Eletrônicos,313.56
234,2147,2023-01-03,2259.87,984,Cliente 2147,cliente2147@exemplo.com,Peru,984,Produto 984,Brinquedos,532.51
235,2075,2024-04-15,3573.83,214,Cliente 2075,cliente2075@exemplo.com,Argentina,214,Produto 214,Esportes,474.24
236,2184,2024-02-22,3932.77,16,Cliente 2184,cliente2184@exemplo.com,Portugal,16,Produto 16,Alimentos,980.37
237,2270,2024-11-10,4494.03,361,Cliente 2270,cliente2270@exemplo.com,Espanha,361,Produto 361,Brinquedos,890.08
238,4368,2023-09-13,4072.73,578,Cliente 4368,cliente4368@exemplo.com,Chile,578,Produto 578,Artigos para Casa,418.85
239,3433,2023-11-03,4882.49,151,Cliente 3433,cliente3433@exemplo.com,México,151,Produto 151,Eletrônicos,674.28
240,773,2023-11-21,2115.47,456,Cliente 773,cliente773@exemplo.com,Peru,456,Produto 456,Artigos para Casa,154.32
241,1944,2023-12-12,4186.44,640,Cliente 1944,cliente1944@exemplo.com,Brasil,640,Produto 640,Roupas,960.32
242,4939,2023-07-19,3097.6,249,Cliente 4939,cliente4939@exemplo.com,Canadá,249,Produto 249,Esportes,926.4
243,2687,2023-11-03,1687.73,388,Cliente 2687,cliente2687@exemplo.com,Brasil,388,Produto 388,Artigos para Casa,543.74
244,3251,2024-02-11,167.79,190,Cliente 3251,cliente3251@exemplo.com,México,190,Produto 190,Alimentos,808.37
245,2378,2023-12-09,3840.93,738,Cliente 2378,cliente2378@exemplo.com,Colômbia,738,Produto 738,Esportes,851.82
246,350,2023-10-24,775.3,111,Cliente 350,cliente350@exemplo.com,Canadá,111,Produto 111,Brinquedos,165.3
247,3536,2023-04-21,3489.46,907,Cliente 3536,cliente3536@exemplo.com,Canadá,907,Produto 907,Esportes,324.55
248,1122,2023-11-09,2381.64,309,Cliente 1122,cliente1122@exemplo.com,Chile,309,Produto 309,Brinquedos,232.53
249,1163,2024-01-07,3002.15,449,Cliente 1163,cliente1163@exemplo.com,Peru,449,Produto 449,Roupas,688.96
250,1368,2023-01-03,3518.27,175,Cliente 1368,cliente1368@exemplo.com,México,175,Produto 175,Beleza,518.76
251,2796,2023-02-03,3169.36,709,Cliente 2796,cliente2796@exemplo.com,Peru,709,Produto 709,Artigos para Casa,240.74
252,3655,2023-12-19,3905.34,58,Cliente 3655,cliente3655@exemplo.com,Brasil,58,Produto 58,Brinquedos,420.41
253,2091,2023-07-17,1109.94,942,Cliente 2091,cliente2091@exemplo.com,Canadá,942,Produto 942,Esportes,141.94
254,2186,2024-06-02,4392.4,492,Cliente 2186,cliente2186@exemplo.com,Colômbia,492,Produto 492,Esportes,205.78
255,656,2024-02-06,393.14,781,Cliente 656,cliente656@exemplo.com,Chile,781,Produto 781,Brinquedos,547.93
256,581,2023-09-28,3935.93,369,Cliente 581,cliente581@exemplo.com,Portugal,369,Produto 369,Roupas,560.03
257,2584,2024-01-05,3582.7,951,Cliente 2584,cliente2584@exemplo.com,Peru,951,Produto 951,Alimentos,282.75
258,4358,2024-08-09,2584.07,484,Cliente 4358,cliente4358@exemplo.com,Espanha,484,Produto 484,Eletrônicos,231.62
259,863,2024-05-06,2778.85,788,Cliente 863,cliente863@exemplo.com,Portugal,788,Produto 788,Beleza,238.64
260,1328,2024-12-15,65.85,73,Cliente 1328,cliente1328@exemplo.com,México,73,Produto 73,Beleza,702.62
261,4025,2024-02-13,3422.39,622,Cliente 4025,cliente4025@exemplo.com,México,622,Produto 622,Brinquedos,531.68
262,4383,2024-01-15,3095.73,997,Cliente 4383,cliente4383@exemplo.com,Brasil,997,Produto 997,Esportes,842.14
263,3262,2024-08-20,3913.17,700,Cliente 3262,cliente3262@exemplo.com,Portugal,700,Produto 700,Esportes,822.64
264,2926,2023-09-24,837.06,704,Cliente 2926,cliente2926@exemplo.com,Colômbia,704,Produto 704,Artigos para Casa,591.16
265,3305,2023-12-09,4990.74,209,Cliente 3305,cliente3305@exemplo.com,EUA,209,Produto 209,Brinquedos,356.75
266,57,2023-09-07,2064.78,887,Cliente 57,cliente57@exemplo.com,Portugal,887,Produto 887,Alimentos,130.32
267,4121,2024-03-30,3466.57,248,Cliente 4121,cliente4121@exemplo.com,Colômbia,248,Produto 248,Artigos para Casa,241.72
268,3523,2023-03-25,34.2,648,Cliente 3523,cliente3523@exemplo.com,Colômbia,648,Produto 648,Livros,96.89
269,1234,2023-08-03,4223.93,923,Cliente 1234,cliente1234@exemplo.com,Canadá,923,Produto 923,Artigos para Casa,252.75
270,3385,2023-11-11,1258.99,785,Cliente 3385,cliente3385@exemplo.com,Espanha,785,Produto 785,Eletrônicos,692.1
271,4930,2024-05-10,1427.1,300,Cliente 4930,cliente4930@exemplo.com,EUA,300,Produto 300,Artigos para Casa,444.21
272,4427,2024-08-14,3904.79,782,Cliente 4427,cliente4427@exemplo.com,Colômbia,782,Produto 782,Eletrônicos,51.77
273,2371,2024-03-19,4600.91,777,Cliente 2371,cliente2371@exemplo.com,Chile,777,Produto 777,Beleza,756.35
274,2927,2023-10-13,764.74,290,Cliente 2927,cliente2927@exemplo.com,Argentina,290,Produto 290,Artigos para Casa,835.31
275,393,2024-11-24,36.09,300,Cliente 393,cliente393@exemplo.com,Canadá,300,Produto 300,Artigos para Casa,444.21
276,4424,2024-02-01,4056.47,495,Cliente 4424,cliente4424@exemplo.com,Peru,495,Produto 495,Alimentos,172.82
277,1848,2023-07-20,2608.08,307,Cliente 1848,cliente1848@exemplo.com,EUA,307,Produto 307,Brinquedos,421.27
278,4925,2024-03-12,1296.53,434,Cliente 4925,cliente4925@exemplo.com,Peru,434,Produto 434,Brinquedos,78.08
279,2633,2023-04-20,755.08,136,Cliente 2633,cliente2633@exemplo.com,Canadá,136,Produto 136,Artigos para Casa,137.68
280,2125,2023-08-12,2379.46,761,Cliente 2125,cliente2125@exemplo.com,Brasil,761,Produto 761,Brinquedos,397.83
281,4990,2024-08-13,4206.96,244,Cliente 4990,cliente4990@exemplo.com,Peru,244,Produto 244,Esportes,241.66
282,1104,2024-01-02,525.72,621,Cliente 1104,cliente1104@exemplo.com,EUA,621,Produto 621,Livros,549.28
283,2030,2023-10-30,1549.01,556,Cliente 2030,cliente2030@exemplo.com,Argentina,556,Produto 556,Artigos para Casa,354.23
284,2822,2023-12-27,2595.3,409,Cliente 2822,cliente2822@exemplo.com,Argentina,409,Produto 409,Roupas,967.86
285,2401,2023-05-08,4211.51,183,Cliente 2401,cliente2401@exemplo.com,Canadá,183,Produto 183,Alimentos,94.34
286,2076,2023-07-15,2471.69,712,Cliente 2076,cliente2076@exemplo.com,Colômbia,712,Produto 712,Artigos para Casa,392.6
287,1334,2023-10-11,4833.6,334,Cliente 1334,cliente1334@exemplo.com,Portugal,334,Produto 334,Beleza,855.83
288,4588,2023-05-18,3727.59,949,Cliente 4588,cliente4588@exemplo.com,Canadá,949,Produto 949,Artigos para Casa,609.93
289,206,2023-06-30,862.79,471,Cliente 206,cliente206@exemplo.com,Espanha,471,Produto 471,Roupas,767.95
290,3151,2023-09-13,4977.04,907,Cliente 3151,cliente3151@exemplo.com,EUA,907,Produto 907,Esportes,324.55
291,4167,2024-01-03,3602.65,631,Cliente 4167,cliente4167@exemplo.com,EUA,631,Produto 631,Alimentos,164.43
292,1922,2024-08-06,4501.31,259,Cliente 1922,cliente1922@exemplo.com,Portugal,259,Produto 259,Artigos para Casa,426.02
293,4485,2023-01-04,4327.33,889,Cliente 4485,cliente4485@exemplo.com,Colômbia,889,Produto 889,Roupas,615.05
294,3056,2023-12-29,587.64,175,Cliente 3056,cliente3056@exemplo.com,Colômbia,175,Produto 175,Beleza,518.76
295,4174,2023-04-13,4310.58,793,Cliente 4174,cliente4174@exemplo.com,Brasil,793,Produto 793,Brinquedos,839.45
296,1393,2023-02-14,1013.93,180,Cliente 1393,cliente1393@exemplo.com,Brasil,180,Produto 180,Roupas,300.28
297,7,2024-11-09,21.72,363,Cliente 7,cliente7@exemplo.com,Espanha,363,Produto 363,Eletrônicos,856.69
298,4787,2024-04-02,2316.87,423,Cliente 4787,cliente4787@exemplo.com,Canadá,423,Produto 423,Esportes,979.36
299,1216,2024-12-27,2646.55,705,Cliente 1216,cliente1216@exemplo.com,Argentina,705,Produto 705,Livros,140.14
300,2668,2024-06-26,2446.27,339,Cliente 2668,cliente2668@exemplo.com,Colômbia,339,Produto 339,Esportes,728.67
301,105,2023-07-09,4913.95,848,Cliente 105,cliente105@exemplo.com,Argentina,848,Produto 848,Esportes,607.86
302,273,2024-07-24,2984.39,100,Cliente 273,cliente273@exemplo.com,Colômbia,100,Produto 100,Artigos para Casa,513.71
303,3318,2023-05-18,3749.66,874,Cliente 3318,cliente3318@exemplo.com,Espanha,874,Produto 874,Esportes,661.16
304,4566,2023-12-24,4084.15,295,Cliente 4566,cliente4566@exemplo.com,Portugal,295,Produto 295,Beleza,231.21
305,3038,2024-08-27,2795.66,96,Cliente 3038,cliente3038@exemplo.com,Argentina,96,Produto 96,Alimentos,332.63
306,4305,2023-07-15,3004.14,696,Cliente 4305,cliente4305@exemplo.com,EUA,696,Produto 696,Brinquedos,98.4
307,69,2023-09-24,4286.34,950,Cliente 69,cliente69@exemplo.com,Portugal,950,Produto 950,Alimentos,430.38
308,1942,2023-09-15,2016.69,486,Cliente 1942,cliente1942@exemplo.com,México,486,Produto 486,Brinquedos,294.99
309,791,2024-05-15,4286.44,27,Cliente 791,cliente791@exemplo.com,México,27,Produto 27,Esportes,514.24
310,4737,2024-01-17,4127.98,820,Cliente 4737,cliente4737@exemplo.com,EUA,820,Produto 820,Roupas,962.24
311,3591,2023-11-17,3227.78,599,Cliente 3591,cliente3591@exemplo.com,Canadá,599,Produto 599,Eletrônicos,142.92
312,2085,2024-12-11,2413.05,274,Cliente 2085,cliente2085@exemplo.com,México,274,Produto 274,Beleza,947.65
313,1971,2023-08-27,4571.63,889,Cliente 1971,cliente1971@exemplo.com,Colômbia,889,Produto 889,Roupas,615.05
314,4297,2024-12-14,4734.08,683,Cliente 4297,cliente4297@exemplo.com,EUA,683,Produto 683,Eletrônicos,921.74
315,2397,2024-08-05,1864.45,809,Cliente 2397,cliente2397@exemplo.com,Canadá,809,Produto 809,Eletrônicos,78.17
316,2170,2023-08-25,2856.82,299,Cliente 2170,cliente2170@exemplo.com,Argentina,299,Produto 299,Beleza,337.94
317,4769,2023-08-17,2173.53,709,Cliente 4769,cliente4769@exemplo.com,México,709,Produto 709,Artigos para Casa,240.74
318,2435,2023-03-26,208.3,881,Cliente 2435,cliente2435@exemplo.com,Canadá,881,Produto 881,Brinquedos,175.89
319,2050,2023-04-12,1228.21,233,Cliente 2050,cliente2050@exemplo.com,Espanha,233,Produto 233,Roupas,801.74
320,1938,2024-01-19,2135.18,371,Cliente 1938,cliente1938@exemplo.com,Chile,371,Produto 371,Esportes,619.59
321,4948,2024-01-10,3296.42,263,Cliente 4948,cliente4948@exemplo.com,Espanha,263,Produto 263,Alimentos,464.15
322,4594,2023-01-29,2085.33,679,Cliente 4594,cliente4594@exemplo.com,Espanha,679,Produto 679,Esportes,26.04
323,2580,2023-10-04,373.22,553,Cliente 2580,cliente2580@exemplo.com,Portugal,553,Produto 553,Roupas,349.16
324,2028,2024-12-06,2092.41,272,Cliente 2028,cliente2028@exemplo.com,Colômbia,272,Produto 272,Roupas,297.61
325,2721,2023-05-27,1110.69,340,Cliente 2721,cliente2721@exemplo.com,Peru,340,Produto 340,Roupas,557.78
326,551,2023-03-19,928.91,621,Cliente 551,cliente551@exemplo.com,Portugal,621,Produto 621,Livros,549.28
327,4898,2023-03-22,2006.13,692,Cliente 4898,cliente4898@exemplo.com,Canadá,692,Produto 692,Roupas,168.52
328,1386,2024-06-23,1129.91,714,Cliente 1386,cliente1386@exemplo.com,EUA,714,Produto 714,Beleza,255.88
329,1108,2023-07-30,119.05,578,Cliente 1108,cliente1108@exemplo.com,México,578,Produto 578,Artigos para Casa,418.85
330,1366,2023-08-07,2489.52,632,Cliente 1366,cliente1366@exemplo.com,Peru,632,Produto 632,Beleza,510.13
331,2906,2024-11-24,3440.29,48,Cliente 2906,cliente2906@exemplo.com,EUA,48,Produto 48,Eletrônicos,990.65
332,114,2023-01-31,2056.1,344,Cliente 114,cliente114@exemplo.com,Colômbia,344,Produto 344,Livros,995.52
333,3725,2024-10-23,898.97,462,Cliente 3725,cliente3725@exemplo.com,Colômbia,462,Produto 462,Brinquedos,225.2
334,3345,2024-12-09,3472.88,487,Cliente 3345,cliente3345@exemplo.com,EUA,487,Produto 487,Alimentos,124.47
335,2666,2023-12-02,4399.04,582,Cliente 2666,cliente2666@exemplo.com,Chile,582,Produto 582,Beleza,957.29
336,2870,2023-10-03,2203.24,823,Cliente 2870,cliente2870@exemplo.com,EUA,823,Produto 823,Beleza,816.12
337,2140,2023-12-04,1606.68,748,Cliente 2140,cliente2140@exemplo.com,EUA,748,Produto 748,Esportes,796.95
338,2717,2024-01-04,2791.88,353,Cliente 2717,cliente2717@exemplo.com,Canadá,353,Produto 353,Roupas,100.12
339,3350,2023-07-09,2454.4,540,Cliente 3350,cliente3350@exemplo.com,EUA,540,Produto 540,Eletrônicos,924.15
340,3031,2024-04-19,1673.94,209,Cliente 3031,cliente3031@exemplo.com,Espanha,209,Produto 209,Brinquedos,356.75
341,1745,2024-10-13,4688.39,710,Cliente 1745,cliente1745@exemplo.com,Peru,710,Produto 710,Eletrônicos,618.15
342,2749,2024-10-06,1801.34,806,Cliente 2749,cliente2749@exemplo.com,Portugal,806,Produto 806,Eletrônicos,516.06
343,872,2023-02-05,2802.37,115,Cliente 872,cliente872@exemplo.com,Chile,115,Produto 115,Livros,26.39
344,4238,2023-07-25,4381.96,276,Cliente 4238,cliente4238@exemplo.com,Colômbia,276,Produto 276,Artigos para Casa,829.2
345,4485,2024-04-16,3377.54,89,Cliente 4485,cliente4485@exemplo.com,Colômbia,89,Produto 89,Eletrônicos,845.76
346,440,2024-03-03,2779.0,624,Cliente 440,cliente440@exemplo.com,México,624,Produto 624,Esportes,242.76
347,860,2024-12-25,3536.25,384,Cliente 860,cliente860@exemplo.com,Argentina,384,Produto 384,Artigos para Casa,764.33
348,1134,2024-02-18,2728.7,964,Cliente 1134,cliente1134@exemplo.com,EUA,964,Produto 964,Esportes,102.91
349,3439,2024-08-14,113.44,888,Cliente 3439,cliente3439@exemplo.com,Chile,888,Produto 888,Alimentos,426.97
350,3133,2024-10-12,4187.69,583,Cliente 3133,cliente3133@exemplo.com,Peru,583,Produto 583,Roupas,399.81
351,1799,2024-12-19,2691.79,198,Cliente 1799,cliente1799@exemplo.com,Brasil,198,Produto 198,Alimentos,589.3
352,2579,2023-11-18,294.25,875,Cliente 2579,cliente2579@exemplo.com,Espanha,875,Produto 875,Alimentos,110.18
353,2761,2024-01-19,1886.06,901,Cliente 2761,cliente2761@exemplo.com,EUA,901,Produto 901,Eletrônicos,909.67
354,4915,2024-03-10,3231.78,243,Cliente 4915,cliente4915@exemplo.com,Peru,243,Produto 243,Roupas,163.07
355,3476,2024-03-19,3345.16,58,Cliente 3476,cliente3476@exemplo.com,México,58,Produto 58,Brinquedos,420.41
356,3802,2023-04-13,2256.68,828,Cliente 3802,cliente3802@exemplo.com,Canadá,828,Produto 828,Alimentos,796.2
357,461,2023-09-20,1839.61,142,Cliente 461,cliente461@exemplo.com,Canadá,142,Produto 142,Esportes,138.75
358,858,2024-10-30,324.12,628,Cliente 858,cliente858@exemplo.com,Peru,628,Produto 628,Eletrônicos,548.53
359,3192,2023-07-12,4498.33,407,Cliente 3192,cliente3192@exemplo.com,Canadá,407,Produto 407,Eletrônicos,172.32
360,1009,2023-11-23,3252.74,942,Cliente 1009,cliente1009@exemplo.com,EUA,942,Produto 942,Esportes,141.94
361,3364,2024-11-14,516.55,231,Cliente 3364,cliente3364@exemplo.com,Canadá,231,Produto 231,Roupas,336.96
362,4616,2023-06-14,2191.69,266,Cliente 4616,cliente4616@exemplo.com,Brasil,266,Produto 266,Beleza,68.74
363,855,2024-06-07,2994.55,872,Cliente 855,cliente855@exemplo.com,Espanha,872,Produto 872,Roupas,891.12
364,800,2023-02-07,4515.44,530,Cliente 800,cliente800@exemplo.com,Argentina,530,Produto 530,Brinquedos,81.09
365,3125,2023-04-27,2091.52,985,Cliente 3125,cliente3125@exemplo.com,Peru,985,Produto 985,Beleza,635.24
366,2830,2023-07-20,1263.44,346,Cliente 2830,cliente2830@exemplo.com,Chile,346,Produto 346,Alimentos,347.17
367,4275,2024-04-16,3827.22,800,Cliente 4275,cliente4275@exemplo.com,México,800,Produto 800,Artigos para Casa,795.55
368,55,2023-09-05,387.69,817,Cliente 55,cliente55@exemplo.com,Espanha,817,Produto 817,Esportes,417.31
369,2061,2023-10-25,1947.22,182,Cliente 2061,cliente2061@exemplo.com,Argentina,182,Produto 182,Artigos para Casa,334.71
370,787,2023-06-19,2395.32,987,Cliente 787,cliente787@exemplo.com,EUA,987,Produto 987,Brinquedos,779.17
371,4948,2023-11-22,2498.37,184,Cliente 4948,cliente4948@exemplo.com,Espanha,184,Produto 184,Artigos para Casa,798.29
372,2579,2023-12-08,1310.39,828,Cliente 2579,cliente2579@exemplo.com,Espanha,828,Produto 828,Alimentos,796.2
373,2279,2023-01-14,3529.81,780,Cliente 2279,cliente2279@exemplo.com,Portugal,780,Produto 780,Beleza,683.43
374,4859,2024-03-19,305.18,193,Cliente 4859,cliente4859@exemplo.com,EUA,193,Produto 193,Brinquedos,247.21
375,582,2024-06-17,4564.45,660,Cliente 582,cliente582@exemplo.com,Canadá,660,Produto 660,Brinquedos,531.0
376,2107,2023-05-23,1983.75,160,Cliente 2107,cliente2107@exemplo.com,México,160,Produto 160,Beleza,369.41
377,2243,2023-12-13,2393.15,709,Cliente 2243,cliente2243@exemplo.com,EUA,709,Produto 709,Artigos para Casa,240.74
378,2803,2023-08-11,4881.32,110,Cliente 2803,cliente2803@exemplo.com,México,110,Produto 110,Livros,525.93
379,3491,2023-02-17,1717.33,163,Cliente 3491,cliente3491@exemplo.com,Colômbia,163,Produto 163,Esportes,803.75
380,1570,2023-05-17,74.57,929,Cliente 1570,cliente1570@exemplo.com,Brasil,929,Produto 929,Brinquedos,51.16
381,4535,2023-05-08,2380.73,882,Cliente 4535,cliente4535@exemplo.com,EUA,882,Produto 882,Beleza,874.73
382,1517,2024-01-03,2225.71,383,Cliente 1517,cliente1517@exemplo.com,Portugal,383,Produto 383,Alimentos,126.24
383,922,2023-01-07,2982.36,74,Cliente 922,cliente922@exemplo.com,Chile,74,Produto 74,Roupas,971.99
384,1038,2024-05-30,3210.28,432,Cliente 1038,cliente1038@exemplo.com,Espanha,432,Produto 432,Brinquedos,712.15
385,2656,2023-02-01,1041.19,634,Cliente 2656,cliente2656@exemplo.com,Brasil,634,Produto 634,Roupas,966.37
386,3041,2024-07-25,4568.29,122,Cliente 3041,cliente3041@exemplo.com,EUA,122,Produto 122,Roupas,692.79
387,1647,2024-04-01,3193.97,304,Cliente 1647,cliente1647@exemplo.com,Chile,304,Produto 304,Esportes,284.83
388,3012,2024-02-26,3653.92,668,Cliente 3012,cliente3012@exemplo.com,EUA,668,Produto 668,Roupas,308.65
389,4728,2023-11-08,651.32,258,Cliente 4728,cliente4728@exemplo.com,Chile,258,Produto 258,Roupas,627.96
390,841,2024-12-17,281.61,141,Cliente 841,cliente841@exemplo.com,EUA,141,Produto 141,Esportes,394.26
391,480,2023-03-07,3265.73,360,Cliente 480,cliente480@exemplo.com,Canadá,360,Produto 360,Esportes,633.79
392,2173,2023-05-31,3499.78,784,Cliente 2173,cliente2173@exemplo.com,Portugal,784,Produto 784,Brinquedos,221.77
393,4485,2023-06-23,550.68,39,Cliente 4485,cliente4485@exemplo.com,Colômbia,39,Produto 39,Beleza,436.16
394,4965,2023-06-30,3404.44,305,Cliente 4965,cliente4965@exemplo.com,Espanha,305,Produto 305,Beleza,319.47
395,2924,2023-06-27,4477.01,110,Cliente 2924,cliente2924@exemplo.com,Brasil,110,Produto 110,Livros,525.93
396,2262,2023-01-18,1901.26,334,Cliente 2262,cliente2262@exemplo.com,Canadá,334,Produto 334,Beleza,855.83
397,3571,2023-02-19,2575.46,808,Cliente 3571,cliente3571@exemplo.com,Portugal,808,Produto 808,Beleza,488.25
398,895,2024-09-26,4420.4,383,Cliente 895,cliente895@exemplo.com,Canadá,383,Produto 383,Alimentos,126.24
399,2411,2024-05-06,273.49,581,Cliente 2411,cliente2411@exemplo.com,Colômbia,581,Produto 581,Esportes,941.2
400,1245,2024-09-12,4119.07,870,Cliente 1245,cliente1245@exemplo.com,México,870,Produto 870,Livros,63.73
401,1456,2024-06-10,1451.11,688,Cliente 1456,cliente1456@exemplo.com,Espanha,688,Produto 688,Roupas,763.63
402,593,2023-10-30,4044.66,62,Cliente 593,cliente593@exemplo.com,EUA,62,Produto 62,Alimentos,753.74
403,1834,2024-05-11,3047.94,380,Cliente 1834,cliente1834@exemplo.com,Colômbia,380,Produto 380,Livros,633.71
404,4763,2023-10-11,4035.37,767,Cliente 4763,cliente4763@exemplo.com,Colômbia,767,Produto 767,Alimentos,945.27
405,2194,2023-05-29,3350.73,473,Cliente 2194,cliente2194@exemplo.com,EUA,473,Produto 473,Roupas,973.4
406,4227,2023-04-13,341.77,176,Cliente 4227,cliente4227@exemplo.com,Brasil,176,Produto 176,Beleza,844.09
407,1906,2023-01-17,4978.04,333,Cliente 1906,cliente1906@exemplo.com,Peru,333,Produto 333,Esportes,205.04
408,4115,2024-07-31,1215.83,725,Cliente 4115,cliente4115@exemplo.com,Canadá,725,Produto 725,Eletrônicos,306.64
409,1085,2023-05-10,293.83,361,Cliente 1085,cliente1085@exemplo.com,Espanha,361,Produto 361,Brinquedos,890.08
410,4549,2024-09-09,1727.15,726,Cliente 4549,cliente4549@exemplo.com,Peru,726,Produto 726,Beleza,200.88
411,1267,2024-02-11,4661.95,575,Cliente 1267,cliente1267@exemplo.com,Argentina,575,Produto 575,Roupas,997.76
412,2570,2024-02-24,603.58,508,Cliente 2570,cliente2570@exemplo.com,EUA,508,Produto 508,Roupas,914.97
413,2663,2024-12-20,2158.62,936,Cliente 2663,cliente2663@exemplo.com,Portugal,936,Produto 936,Artigos para Casa,427.09
414,1010,2023-09-16,2451.45,26,Cliente 1010,cliente1010@exemplo.com,Colômbia,26,Produto 26,Artigos para Casa,397.78
415,1693,2023-10-18,2856.06,30,Cliente 1693,cliente1693@exemplo.com,Chile,30,Produto 30,Roupas,448.07
416,4734,2023-11-08,1820.5,708,Cliente 4734,cliente4734@exemplo.com,Colômbia,708,Produto 708,Esportes,300.03
